dataset,Metric,test metric,mlflow_run_name,mlflow_run_id,mlflow_run_status,Seed,experiment_id,experiment_name,index,batch_size,lr,decoder,backbone,early_stop_patience,n_trials,partition_name,data_percentages,batch_size_selection,weight_decay,partition name,frozen_or_full_ft
burn_scars,Multiclass_Jaccard_Index,0.8911757469177246,burn_scars_1829,143fc9ba11b245f2918c982732922eb7,FINISHED,1829,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,3.906062860994656e-05,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
burn_scars,Multiclass_Jaccard_Index,0.8885670900344849,burn_scars_913,314268673bb74b9d925cbcf4b053c58a,FINISHED,913,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,3.906062860994656e-05,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
burn_scars,Multiclass_Jaccard_Index,0.8841308355331421,burn_scars_2007,bc3fb85e986743269844a04bcbb32744,FINISHED,2007,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,3.906062860994656e-05,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
burn_scars,Multiclass_Jaccard_Index,0.8831799030303955,burn_scars_2254,c3bf086a1c6b4a5cb68cbb2b04697886,FINISHED,2254,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,3.906062860994656e-05,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
burn_scars,Multiclass_Jaccard_Index,0.8817863464355469,burn_scars_205,ed9e1cff36fb44448f6dbae86205df31,FINISHED,205,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,3.906062860994656e-05,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
pastis,Multiclass_Jaccard_Index,0.3404764533042907,pastis_205,17bb26b564914df58a17b624f64ad7af,FINISHED,205,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,32,0.0008098687969648,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
pastis,Multiclass_Jaccard_Index,0.3420156240463257,pastis_913,5b0953ca541444e59bc5c478baf1884c,FINISHED,913,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,32,0.0008098687969648,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
pastis,Multiclass_Jaccard_Index,0.34453284740448,pastis_2007,76f734cfe44c41b8abbc18b96279354e,FINISHED,2007,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,32,0.0008098687969648,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
pastis,Multiclass_Jaccard_Index,0.3357886970043182,pastis_2254,7d6012da575b4286b5bb64a108d8a66b,FINISHED,2254,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,32,0.0008098687969648,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
pastis,Multiclass_Jaccard_Index,0.3341518640518188,pastis_1829,cfdc6a5468ba434b896abe63fb502f01,FINISHED,1829,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,32,0.0008098687969648,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
benv2,Multilabel_F1_Score,0.6709631681442261,benv2_2007,251569b0453245298c07514b07a5dbd5,FINISHED,2007,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,32,0.0009444316756118,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
benv2,Multilabel_F1_Score,0.6663714647293091,benv2_1829,3f4f3293eb7b4647babaf9a5f6f83352,FINISHED,1829,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,32,0.0009444316756118,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
benv2,Multilabel_F1_Score,0.6713017821311951,benv2_913,810da31b2d9647968a95e8f8eea9d1dc,FINISHED,913,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,32,0.0009444316756118,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
benv2,Multilabel_F1_Score,0.673555850982666,benv2_205,b4c8b0f8a4524d80af1b835736c5d0c5,FINISHED,205,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,32,0.0009444316756118,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
benv2,Multilabel_F1_Score,0.672144889831543,benv2_2254,e962abe8d04044fbb08187e4eda77f7e,FINISHED,2254,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,32,0.0009444316756118,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
kuro_siwo,Multiclass_Jaccard_Index,0.6653681993484497,kuro_siwo_1829,8b27b03c06274b2489406da9684e15c3,FINISHED,1829,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,32,1.6277471459754842e-05,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
kuro_siwo,Multiclass_Jaccard_Index,0.6746624708175659,kuro_siwo_2007,8b6a05e98f2247cba90b019b2a06e8c1,FINISHED,2007,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,32,1.6277471459754842e-05,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
kuro_siwo,Multiclass_Jaccard_Index,0.6390117406845093,kuro_siwo_2254,af50f62000054f21af5000ab86e4684a,FINISHED,2254,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,32,1.6277471459754842e-05,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
kuro_siwo,Multiclass_Jaccard_Index,0.6689164638519287,kuro_siwo_205,eacdd68166784d948c38a8bae6250d47,FINISHED,205,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,32,1.6277471459754842e-05,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
kuro_siwo,Multiclass_Jaccard_Index,0.6287993788719177,kuro_siwo_913,f82ef4d544544c2bb97973880364e527,FINISHED,913,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,32,1.6277471459754842e-05,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
spacenet7,Multiclass_Jaccard_Index,0.5942319631576538,spacenet7_1829,37d977b585e14cb589d51332fe49dbba,FINISHED,1829,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,0.0009305999074371,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
spacenet7,Multiclass_Jaccard_Index,0.5761547088623047,spacenet7_205,395684a325c84b3ab053584b6b6dfdde,FINISHED,205,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,0.0009305999074371,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
spacenet7,Multiclass_Jaccard_Index,0.5838077068328857,spacenet7_2254,3e945c6a75ff462f81aff134f33f5ff8,FINISHED,2254,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,0.0009305999074371,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
spacenet7,Multiclass_Jaccard_Index,0.5964596271514893,spacenet7_913,c01f12ba64384e2aa0b44a1f7cd21ccb,FINISHED,913,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,0.0009305999074371,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
spacenet7,Multiclass_Jaccard_Index,0.5907226204872131,spacenet7_2007,ee54d34b8c2e47be90378cab39d933ff,FINISHED,2007,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,0.0009305999074371,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
flair2,Multiclass_Jaccard_Index,0.3986995220184326,flair2_2254,1389dcafb0b04ffca3c7ebbba3577b91,FINISHED,2254,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,8,5.61035160606313e-05,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
flair2,Multiclass_Jaccard_Index,0.4062163233757019,flair2_205,1d0ae6073a2e414baf34fe700c8f8387,FINISHED,205,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,8,5.61035160606313e-05,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
flair2,Multiclass_Jaccard_Index,0.4110568165779114,flair2_1829,8dacb6dd56674d09bcfb700671769356,FINISHED,1829,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,8,5.61035160606313e-05,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
flair2,Multiclass_Jaccard_Index,0.4368738234043121,flair2_913,925c88d63c594cf4b844ca1a98f41f3f,FINISHED,913,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,8,5.61035160606313e-05,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
flair2,Multiclass_Jaccard_Index,0.4145484864711761,flair2_2007,cb6ce73a1c384b2db8b5e0798deb9b9d,FINISHED,2007,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,8,5.61035160606313e-05,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
biomassters,RMSE,0.952817667967922,biomassters_2952,1d6a45a1f5324bac99595b1ed9422918,FINISHED,2952,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,0.0001238351361301,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
biomassters,RMSE,0.9523159158689531,biomassters_1166,692eab6d13b442e7b06182ee3fd6af4e,FINISHED,1166,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,0.0001238351361301,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
biomassters,RMSE,0.9524035184558994,biomassters_1856,811180f32c8a4113852669f0bbf3fad9,FINISHED,1856,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,0.0001238351361301,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
biomassters,RMSE,0.9529239868906824,biomassters_3425,cf29144932f64e8c9a586fa6bfb99630,FINISHED,3425,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,0.0001238351361301,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
biomassters,RMSE,0.9529920978642146,biomassters_667,f9965f5a9c6a4343810fa89ba64de9ea,FINISHED,667,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,0.0001238351361301,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
so2sat,Overall_Accuracy,0.5527383089065552,so2sat_205,3153b98a68ac498a85022cce70a701f2,FINISHED,205,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,0.0008099026982733,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
so2sat,Overall_Accuracy,0.5223124027252197,so2sat_2254,45e1b39a78a44f5b9c59463592d2b165,FINISHED,2254,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,0.0008099026982733,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
so2sat,Overall_Accuracy,0.5273833870887756,so2sat_1829,63a4487e62ac4de181ced56f904658f0,FINISHED,1829,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,0.0008099026982733,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
so2sat,Overall_Accuracy,0.5253549814224243,so2sat_913,9c9a5e208b67424fadf259b072a34462,FINISHED,913,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,0.0008099026982733,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
so2sat,Overall_Accuracy,0.5324543714523315,so2sat_2007,e682101ff2114d3c8ad82504f355bd94,FINISHED,2007,394586084135589960,final_ablation_frozen_prithvi_eo_v2_600_tl,0,16,0.0008099026982733,UNet,prithvi_eo_v2_600_tl,10,16,default,100,HPO,0.01,100%,frozen
treesatai,Multilabel_F1_Score,0.5221461653709412,treesatai_913,22b493f03c1b49668fceedde41c0d7cc,FINISHED,913,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0009994149310147,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
treesatai,Multilabel_F1_Score,0.5124375820159912,treesatai_205,78101738857a42f6aff1fb6f530e2ac9,FINISHED,205,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0009994149310147,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
treesatai,Multilabel_F1_Score,0.5173617005348206,treesatai_2254,8f6f44c3f19b47c89d870e27899403a9,FINISHED,2254,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0009994149310147,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
treesatai,Multilabel_F1_Score,0.5110185146331787,treesatai_1829,a3759f1602724b188ef28ef9873fa26a,FINISHED,1829,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0009994149310147,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
treesatai,Multilabel_F1_Score,0.5148053765296936,treesatai_2007,bce0e6e99543440e85c1b05414a6ecb7,FINISHED,2007,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0009994149310147,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
cloudsen12,Multiclass_Jaccard_Index,0.5922410488128662,cloudsen12_2007,24db4867e0644b1888802e262f6d1bf2,FINISHED,2007,806062357717278202,final_ablation_frozen_clay_v1_base,0,32,0.0001998242957792,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
cloudsen12,Multiclass_Jaccard_Index,0.5852941870689392,cloudsen12_1829,5a31d053953044f9967d5372035a9187,FINISHED,1829,806062357717278202,final_ablation_frozen_clay_v1_base,0,32,0.0001998242957792,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
cloudsen12,Multiclass_Jaccard_Index,0.5879204273223877,cloudsen12_2254,d3bf70f54e2d45caa24bdd0c0e02dedd,FINISHED,2254,806062357717278202,final_ablation_frozen_clay_v1_base,0,32,0.0001998242957792,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
cloudsen12,Multiclass_Jaccard_Index,0.591637372970581,cloudsen12_205,d5dde56457d34a0ca63fcd111891040e,FINISHED,205,806062357717278202,final_ablation_frozen_clay_v1_base,0,32,0.0001998242957792,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
cloudsen12,Multiclass_Jaccard_Index,0.6020941734313965,cloudsen12_913,f47a577a800e44b0a867e111365aefff,FINISHED,913,806062357717278202,final_ablation_frozen_clay_v1_base,0,32,0.0001998242957792,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
dynamic_earthnet,Multiclass_Jaccard_Index,0.2409731298685073,dynamic_earthnet_2007,0a1d8714e8b749cdb7bdcb7c7cf81d2d,FINISHED,2007,806062357717278202,final_ablation_frozen_clay_v1_base,0,32,0.0008879209743451,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
dynamic_earthnet,Multiclass_Jaccard_Index,0.2360690236091613,dynamic_earthnet_205,1861632f0801434faed140c0b80382de,FINISHED,205,806062357717278202,final_ablation_frozen_clay_v1_base,0,32,0.0008879209743451,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
dynamic_earthnet,Multiclass_Jaccard_Index,0.3308693170547485,dynamic_earthnet_1829,20dd5596d1384e8eb92cd51e28130487,FINISHED,1829,806062357717278202,final_ablation_frozen_clay_v1_base,0,32,0.0008879209743451,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
dynamic_earthnet,Multiclass_Jaccard_Index,0.2290625125169754,dynamic_earthnet_2254,4c7b08d94abd4d55b22086540821321e,FINISHED,2254,806062357717278202,final_ablation_frozen_clay_v1_base,0,32,0.0008879209743451,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
dynamic_earthnet,Multiclass_Jaccard_Index,0.214723601937294,dynamic_earthnet_913,862f24e3f42549bfb9d556cb1910bba5,FINISHED,913,806062357717278202,final_ablation_frozen_clay_v1_base,0,32,0.0008879209743451,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
forestnet,Overall_Accuracy,0.5589123964309692,forestnet_913,0075d60e8d6c414fb65f2a8b0beb874a,FINISHED,913,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0009859794115357,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
forestnet,Overall_Accuracy,0.556898295879364,forestnet_2254,d54b139cbc81408f9ef6db18592b03b1,FINISHED,2254,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0009859794115357,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
forestnet,Overall_Accuracy,0.5659617185592651,forestnet_205,deb8973a29334c1a9d4b2fa020d54fe6,FINISHED,205,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0009859794115357,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
forestnet,Overall_Accuracy,0.5619335174560547,forestnet_2007,e034be0b540540e9b6eee42158676b8a,FINISHED,2007,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0009859794115357,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
forestnet,Overall_Accuracy,0.5528700947761536,forestnet_1829,f1ba158e810840eea6b8f22bd9b21e60,FINISHED,1829,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0009859794115357,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
spacenet2,Multiclass_Jaccard_Index,0.8536341190338135,spacenet2_2254,4ed5d8e128db41199f6323b00945d2d8,FINISHED,2254,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,9.811697348734952e-05,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
spacenet2,Multiclass_Jaccard_Index,0.8473376035690308,spacenet2_1829,6097c16ae143407aadc5fafd622dc8d6,FINISHED,1829,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,9.811697348734952e-05,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
spacenet2,Multiclass_Jaccard_Index,0.8476181030273438,spacenet2_205,86f55d5347f946e596a2a6edc4030197,FINISHED,205,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,9.811697348734952e-05,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
spacenet2,Multiclass_Jaccard_Index,0.8526953458786011,spacenet2_2007,a7fde2343f2c458290ed71763ee6eb7c,FINISHED,2007,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,9.811697348734952e-05,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
spacenet2,Multiclass_Jaccard_Index,0.8516067862510681,spacenet2_913,c57104735f864193ad57e2aed0592d79,FINISHED,913,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,9.811697348734952e-05,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
fotw,Multiclass_Jaccard_Index,0.6017186641693115,fotw_205,2899fd2d9b5745a0b9c2a5d25a1a5c63,FINISHED,205,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0002565423306127,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
fotw,Multiclass_Jaccard_Index,0.6049895286560059,fotw_913,404204de32954d26a152677072dd6f57,FINISHED,913,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0002565423306127,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
fotw,Multiclass_Jaccard_Index,0.5975028276443481,fotw_2007,95d044039efc4ae881094aeec9d3581b,FINISHED,2007,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0002565423306127,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
fotw,Multiclass_Jaccard_Index,0.6088436245918274,fotw_1829,a1f8617609bc4ea8ada789ad1342f5df,FINISHED,1829,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0002565423306127,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
fotw,Multiclass_Jaccard_Index,0.6015052199363708,fotw_2254,d9ebb989602c4a4eb361c3123a36157f,FINISHED,2254,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0002565423306127,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
caffe,Multiclass_Jaccard_Index,0.6171802282333374,caffe_2007,1a058a2fa90145d984e6c715d769182d,FINISHED,2007,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0001607515429267,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
caffe,Multiclass_Jaccard_Index,0.614545464515686,caffe_2254,2dd79fd86881420f9efe6f338d845116,FINISHED,2254,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0001607515429267,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
caffe,Multiclass_Jaccard_Index,0.6056187152862549,caffe_1829,5eb6d9779f84499aaac5f21db86ad2b0,FINISHED,1829,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0001607515429267,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
caffe,Multiclass_Jaccard_Index,0.6248136758804321,caffe_913,6a81f38c9d7641afb83b868048ed5555,FINISHED,913,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0001607515429267,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
caffe,Multiclass_Jaccard_Index,0.6283185482025146,caffe_205,e7ae42fecaf44a7c970f39b5d22d889b,FINISHED,205,806062357717278202,final_ablation_frozen_clay_v1_base,0,8,0.0001607515429267,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
burn_scars,Multiclass_Jaccard_Index,0.8591329455375671,burn_scars_2254,036dc614f6f84b36b920d3cf64632d4f,FINISHED,2254,806062357717278202,final_ablation_frozen_clay_v1_base,0,16,9.476176086284388e-05,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
burn_scars,Multiclass_Jaccard_Index,0.8515928983688354,burn_scars_205,1012b214e6be4418818357c85bdc0168,FINISHED,205,806062357717278202,final_ablation_frozen_clay_v1_base,0,16,9.476176086284388e-05,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
burn_scars,Multiclass_Jaccard_Index,0.8749876022338867,burn_scars_913,4c43d44bd0ad4933877ebb1937918208,FINISHED,913,806062357717278202,final_ablation_frozen_clay_v1_base,0,16,9.476176086284388e-05,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
burn_scars,Multiclass_Jaccard_Index,0.8589822053909302,burn_scars_1829,4c9689a0caca416996356c9ac019c10d,FINISHED,1829,806062357717278202,final_ablation_frozen_clay_v1_base,0,16,9.476176086284388e-05,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
burn_scars,Multiclass_Jaccard_Index,0.8711361885070801,burn_scars_2007,96421f45ad904150b757a1ea9c2b58ac,FINISHED,2007,806062357717278202,final_ablation_frozen_clay_v1_base,0,16,9.476176086284388e-05,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
pastis,Multiclass_Jaccard_Index,0.3587230741977691,pastis_913,05858bb8ef9d497fa2e79ea16cb0b5ae,FINISHED,913,806062357717278202,final_ablation_frozen_clay_v1_base,0,16,0.0008889053009315,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
pastis,Multiclass_Jaccard_Index,0.3644807338714599,pastis_205,483cd98bf05b42208ccb2957b37a0f89,FINISHED,205,806062357717278202,final_ablation_frozen_clay_v1_base,0,16,0.0008889053009315,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
pastis,Multiclass_Jaccard_Index,0.3726040720939636,pastis_2007,85c5b5435df44a91b1d40f10eba25d03,FINISHED,2007,806062357717278202,final_ablation_frozen_clay_v1_base,0,16,0.0008889053009315,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
pastis,Multiclass_Jaccard_Index,0.3708283305168152,pastis_2254,b14116d262744b5ca97e85094b357431,FINISHED,2254,806062357717278202,final_ablation_frozen_clay_v1_base,0,16,0.0008889053009315,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
pastis,Multiclass_Jaccard_Index,0.3600538969039917,pastis_1829,da12a475672f4c0baf097e9d481e0ee0,FINISHED,1829,806062357717278202,final_ablation_frozen_clay_v1_base,0,16,0.0008889053009315,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
benv2,Multilabel_F1_Score,0.6728936433792114,benv2_913,2cdfa29b147f410e98c56c57d7ec30a9,FINISHED,913,806062357717278202,final_ablation_frozen_clay_v1_base,0,32,0.0009971764289876,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
benv2,Multilabel_F1_Score,0.6710812449455261,benv2_205,75d75a349c614e9f88e697d1e67f2288,FINISHED,205,806062357717278202,final_ablation_frozen_clay_v1_base,0,32,0.0009971764289876,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
benv2,Multilabel_F1_Score,0.670007586479187,benv2_2254,7df8a7849b704d4f928ed93b30e97373,FINISHED,2254,806062357717278202,final_ablation_frozen_clay_v1_base,0,32,0.0009971764289876,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
benv2,Multilabel_F1_Score,0.6724531054496765,benv2_1829,8742deefb91444aaa15d4e90e34054ac,FINISHED,1829,806062357717278202,final_ablation_frozen_clay_v1_base,0,32,0.0009971764289876,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
benv2,Multilabel_F1_Score,0.6710638403892517,benv2_2007,d3377bf26ba14fc68f92f275e0e12078,FINISHED,2007,806062357717278202,final_ablation_frozen_clay_v1_base,0,32,0.0009971764289876,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
kuro_siwo,Multiclass_Jaccard_Index,0.6688248515129089,kuro_siwo_2254,2c0bd772eb5e4d7cbe69c80a11210800,FINISHED,2254,806062357717278202,final_ablation_frozen_clay_v1_base,0,16,8.152706423035947e-06,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
kuro_siwo,Multiclass_Jaccard_Index,0.6525905132293701,kuro_siwo_913,7038c69d684d47b590b11e5d5047ebff,FINISHED,913,806062357717278202,final_ablation_frozen_clay_v1_base,0,16,8.152706423035947e-06,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
kuro_siwo,Multiclass_Jaccard_Index,0.6673402786254883,kuro_siwo_1829,86ec832a83d34bceadd3e9bd24f0faca,FINISHED,1829,806062357717278202,final_ablation_frozen_clay_v1_base,0,16,8.152706423035947e-06,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
kuro_siwo,Multiclass_Jaccard_Index,0.6481505632400513,kuro_siwo_205,9698fe22e169455383aaceb63a28c4f5,FINISHED,205,806062357717278202,final_ablation_frozen_clay_v1_base,0,16,8.152706423035947e-06,UNet,clay_v1_base,10,16,default,100,HPO,0.01,100%,frozen
